burned;dim;empty;finalTime;forest;simulations
7783;100;0.0;100;2148;"1_execution_dim_100_empty_0.0_"
8437;100;0.0;100;1486;"2_execution_dim_100_empty_0.0_"
7884;100;0.0;100;2025;"3_execution_dim_100_empty_0.0_"
7684;100;0.0;100;2221;"4_execution_dim_100_empty_0.0_"
9863;100;0.0;100;120;"5_execution_dim_100_empty_0.0_"
8944;100;0.0;100;997;"6_execution_dim_100_empty_0.0_"
5529;100;0.0;100;4374;"7_execution_dim_100_empty_0.0_"
9135;100;0.0;100;816;"8_execution_dim_100_empty_0.0_"
7504;100;0.0;100;2405;"9_execution_dim_100_empty_0.0_"
9984;100;0.0;100;9;"10_execution_dim_100_empty_0.0_"
9333;100;0.0;100;618;"11_execution_dim_100_empty_0.0_"
8631;100;0.0;100;1296;"12_execution_dim_100_empty_0.0_"
9349;100;0.0;100;610;"13_execution_dim_100_empty_0.0_"
6694;100;0.0;100;3215;"14_execution_dim_100_empty_0.0_"
8041;100;0.0;100;1874;"15_execution_dim_100_empty_0.0_"
9027;100;0.0;100;912;"16_execution_dim_100_empty_0.0_"
9009;100;0.0;100;946;"17_execution_dim_100_empty_0.0_"
8059;100;0.0;100;1864;"18_execution_dim_100_empty_0.0_"
9814;100;0.0;100;163;"19_execution_dim_100_empty_0.0_"
9459;100;0.0;100;496;"20_execution_dim_100_empty_0.0_"
9451;100;0.0;100;504;"21_execution_dim_100_empty_0.0_"
8050;100;0.0;100;1875;"22_execution_dim_100_empty_0.0_"
8538;100;0.0;100;1395;"23_execution_dim_100_empty_0.0_"
6290;100;0.0;100;3615;"24_execution_dim_100_empty_0.0_"
9514;100;0.0;100;443;"25_execution_dim_100_empty_0.0_"
9424;100;0.0;100;529;"26_execution_dim_100_empty_0.0_"
9199;100;0.0;100;756;"27_execution_dim_100_empty_0.0_"
7414;100;0.0;100;2499;"28_execution_dim_100_empty_0.0_"
8209;100;0.0;100;1726;"29_execution_dim_100_empty_0.0_"
8398;100;0.0;100;1523;"30_execution_dim_100_empty_0.0_"
8230;100;0.0;100;1711;"31_execution_dim_100_empty_0.0_"
6335;100;0.0;100;3576;"32_execution_dim_100_empty_0.0_"
6676;100;0.0;100;3241;"33_execution_dim_100_empty_0.0_"
7507;100;0.0;100;2412;"34_execution_dim_100_empty_0.0_"
7441;100;0.0;100;2486;"35_execution_dim_100_empty_0.0_"
8611;100;0.0;100;1316;"36_execution_dim_100_empty_0.0_"
9312;100;0.0;100;637;"37_execution_dim_100_empty_0.0_"
8625;100;0.0;100;1302;"38_execution_dim_100_empty_0.0_"
8369;100;0.0;100;1554;"39_execution_dim_100_empty_0.0_"
6136;100;0.0;100;3769;"40_execution_dim_100_empty_0.0_"
9384;100;0.0;100;573;"41_execution_dim_100_empty_0.0_"
9873;100;0.0;100;106;"42_execution_dim_100_empty_0.0_"
8139;100;0.0;100;1776;"43_execution_dim_100_empty_0.0_"
8284;100;0.0;100;1645;"44_execution_dim_100_empty_0.0_"
7494;100;0.0;100;2407;"45_execution_dim_100_empty_0.0_"
8450;100;0.0;100;1491;"46_execution_dim_100_empty_0.0_"
8824;100;0.0;100;1109;"47_execution_dim_100_empty_0.0_"
9494;100;0.0;100;471;"48_execution_dim_100_empty_0.0_"
9639;100;0.0;100;324;"49_execution_dim_100_empty_0.0_"
7219;100;0.0;100;2692;"50_execution_dim_100_empty_0.0_"
7467;100;0.01;100;2354;"1_execution_dim_100_empty_0.01_"
8503;100;0.01;100;1327;"2_execution_dim_100_empty_0.01_"
8202;100;0.01;100;1628;"3_execution_dim_100_empty_0.01_"
8659;100;0.01;100;1186;"4_execution_dim_100_empty_0.01_"
6695;100;0.01;100;3125;"5_execution_dim_100_empty_0.01_"
7213;100;0.01;100;2597;"6_execution_dim_100_empty_0.01_"
8609;100;0.01;100;1232;"7_execution_dim_100_empty_0.01_"
7902;100;0.01;100;1913;"8_execution_dim_100_empty_0.01_"
9408;100;0.01;100;462;"9_execution_dim_100_empty_0.01_"
6670;100;0.01;100;3140;"10_execution_dim_100_empty_0.01_"
8930;100;0.01;100;922;"11_execution_dim_100_empty_0.01_"
9647;100;0.01;100;223;"12_execution_dim_100_empty_0.01_"
7111;100;0.01;100;2695;"13_execution_dim_100_empty_0.01_"
7706;100;0.01;100;2104;"14_execution_dim_100_empty_0.01_"
7686;100;0.01;100;2126;"15_execution_dim_100_empty_0.01_"
8855;100;0.01;100;991;"16_execution_dim_100_empty_0.01_"
7152;100;0.01;100;2653;"17_execution_dim_100_empty_0.01_"
7378;100;0.01;100;2426;"18_execution_dim_100_empty_0.01_"
9774;100;0.01;100;106;"19_execution_dim_100_empty_0.01_"
8794;100;0.01;100;1048;"20_execution_dim_100_empty_0.01_"
8326;100;0.01;100;1511;"21_execution_dim_100_empty_0.01_"
9470;100;0.01;100;394;"22_execution_dim_100_empty_0.01_"
9248;100;0.01;100;608;"23_execution_dim_100_empty_0.01_"
9243;100;0.01;100;610;"24_execution_dim_100_empty_0.01_"
8539;100;0.01;100;1310;"25_execution_dim_100_empty_0.01_"
7428;100;0.01;100;2376;"26_execution_dim_100_empty_0.01_"
8885;100;0.01;100;959;"27_execution_dim_100_empty_0.01_"
7043;100;0.01;100;2775;"28_execution_dim_100_empty_0.01_"
8014;100;0.01;100;1812;"29_execution_dim_100_empty_0.01_"
9416;100;0.01;100;442;"30_execution_dim_100_empty_0.01_"
7900;100;0.01;100;1924;"31_execution_dim_100_empty_0.01_"
8279;100;0.01;100;1559;"32_execution_dim_100_empty_0.01_"
8619;100;0.01;100;1211;"33_execution_dim_100_empty_0.01_"
8135;100;0.01;100;1689;"34_execution_dim_100_empty_0.01_"
9056;100;0.01;100;790;"35_execution_dim_100_empty_0.01_"
5828;100;0.01;100;3975;"36_execution_dim_100_empty_0.01_"
7662;100;0.01;100;2150;"37_execution_dim_100_empty_0.01_"
7738;100;0.01;100;2080;"38_execution_dim_100_empty_0.01_"
8161;100;0.01;100;1658;"39_execution_dim_100_empty_0.01_"
9143;100;0.01;100;708;"40_execution_dim_100_empty_0.01_"
8773;100;0.01;100;1069;"41_execution_dim_100_empty_0.01_"
7894;100;0.01;100;1930;"42_execution_dim_100_empty_0.01_"
9541;100;0.01;100;328;"43_execution_dim_100_empty_0.01_"
6439;100;0.01;100;3363;"44_execution_dim_100_empty_0.01_"
8733;100;0.01;100;1102;"45_execution_dim_100_empty_0.01_"
9781;100;0.01;100;98;"46_execution_dim_100_empty_0.01_"
8652;100;0.01;100;1188;"47_execution_dim_100_empty_0.01_"
9038;100;0.01;100;807;"48_execution_dim_100_empty_0.01_"
9143;100;0.01;100;714;"49_execution_dim_100_empty_0.01_"
8730;100;0.01;100;1113;"50_execution_dim_100_empty_0.01_"
7594;100;0.02;100;2114;"1_execution_dim_100_empty_0.02_"
7881;100;0.02;100;1833;"2_execution_dim_100_empty_0.02_"
6567;100;0.02;100;3131;"3_execution_dim_100_empty_0.02_"
9107;100;0.02;100;636;"4_execution_dim_100_empty_0.02_"
8318;100;0.02;100;1399;"5_execution_dim_100_empty_0.02_"
8178;100;0.02;100;1542;"6_execution_dim_100_empty_0.02_"
6378;100;0.02;100;3327;"7_execution_dim_100_empty_0.02_"
8120;100;0.02;100;1593;"8_execution_dim_100_empty_0.02_"
9592;100;0.02;100;173;"9_execution_dim_100_empty_0.02_"
7977;100;0.02;100;1727;"10_execution_dim_100_empty_0.02_"
9226;100;0.02;100;521;"11_execution_dim_100_empty_0.02_"
9498;100;0.02;100;257;"12_execution_dim_100_empty_0.02_"
5896;100;0.02;100;3796;"13_execution_dim_100_empty_0.02_"
7616;100;0.02;100;2103;"14_execution_dim_100_empty_0.02_"
6906;100;0.02;100;2802;"15_execution_dim_100_empty_0.02_"
8422;100;0.02;100;1303;"16_execution_dim_100_empty_0.02_"
5979;100;0.02;100;3711;"17_execution_dim_100_empty_0.02_"
9232;100;0.02;100;517;"18_execution_dim_100_empty_0.02_"
6614;100;0.02;100;3081;"19_execution_dim_100_empty_0.02_"
9600;100;0.02;100;170;"20_execution_dim_100_empty_0.02_"
7736;100;0.02;100;1973;"21_execution_dim_100_empty_0.02_"
8975;100;0.02;100;769;"22_execution_dim_100_empty_0.02_"
7580;100;0.02;100;2119;"23_execution_dim_100_empty_0.02_"
8820;100;0.02;100;911;"24_execution_dim_100_empty_0.02_"
7603;100;0.02;100;2098;"25_execution_dim_100_empty_0.02_"
9285;100;0.02;100;465;"26_execution_dim_100_empty_0.02_"
9238;100;0.02;100;507;"27_execution_dim_100_empty_0.02_"
6266;100;0.02;100;3434;"28_execution_dim_100_empty_0.02_"
6559;100;0.02;100;3131;"29_execution_dim_100_empty_0.02_"
7688;100;0.02;100;2014;"30_execution_dim_100_empty_0.02_"
8814;100;0.02;100;920;"31_execution_dim_100_empty_0.02_"
9570;100;0.02;100;195;"32_execution_dim_100_empty_0.02_"
7958;100;0.02;100;1754;"33_execution_dim_100_empty_0.02_"
5299;100;0.02;100;4392;"34_execution_dim_100_empty_0.02_"
7528;100;0.02;100;2164;"35_execution_dim_100_empty_0.02_"
7882;100;0.02;100;1832;"36_execution_dim_100_empty_0.02_"
7803;100;0.02;100;1896;"37_execution_dim_100_empty_0.02_"
9771;100;0.02;100;11;"38_execution_dim_100_empty_0.02_"
9072;100;0.02;100;669;"39_execution_dim_100_empty_0.02_"
7431;100;0.02;100;2261;"40_execution_dim_100_empty_0.02_"
9567;100;0.02;100;193;"41_execution_dim_100_empty_0.02_"
7612;100;0.02;100;2084;"42_execution_dim_100_empty_0.02_"
9285;100;0.02;100;468;"43_execution_dim_100_empty_0.02_"
5331;100;0.02;100;4360;"44_execution_dim_100_empty_0.02_"
8836;100;0.02;100;898;"45_execution_dim_100_empty_0.02_"
8824;100;0.02;100;905;"46_execution_dim_100_empty_0.02_"
9261;100;0.02;100;482;"47_execution_dim_100_empty_0.02_"
6373;100;0.02;100;3329;"48_execution_dim_100_empty_0.02_"
9647;100;0.02;100;118;"49_execution_dim_100_empty_0.02_"
9454;100;0.02;100;300;"50_execution_dim_100_empty_0.02_"
8883;100;0.03;100;766;"1_execution_dim_100_empty_0.03_"
5886;100;0.03;100;3718;"2_execution_dim_100_empty_0.03_"
8376;100;0.03;100;1270;"3_execution_dim_100_empty_0.03_"
8005;100;0.03;100;1630;"4_execution_dim_100_empty_0.03_"
8929;100;0.03;100;721;"5_execution_dim_100_empty_0.03_"
7267;100;0.03;100;2362;"6_execution_dim_100_empty_0.03_"
8327;100;0.03;100;1311;"7_execution_dim_100_empty_0.03_"
8379;100;0.03;100;1269;"8_execution_dim_100_empty_0.03_"
9416;100;0.03;100;258;"9_execution_dim_100_empty_0.03_"
8507;100;0.03;100;1130;"10_execution_dim_100_empty_0.03_"
8943;100;0.03;100;706;"11_execution_dim_100_empty_0.03_"
5939;100;0.03;100;3666;"12_execution_dim_100_empty_0.03_"
6918;100;0.03;100;2694;"13_execution_dim_100_empty_0.03_"
9551;100;0.03;100;136;"14_execution_dim_100_empty_0.03_"
8427;100;0.03;100;1209;"15_execution_dim_100_empty_0.03_"
7444;100;0.03;100;2164;"16_execution_dim_100_empty_0.03_"
9598;100;0.03;100;91;"17_execution_dim_100_empty_0.03_"
7118;100;0.03;100;2487;"18_execution_dim_100_empty_0.03_"
8384;100;0.03;100;1252;"19_execution_dim_100_empty_0.03_"
8449;100;0.03;100;1191;"20_execution_dim_100_empty_0.03_"
9039;100;0.03;100;619;"21_execution_dim_100_empty_0.03_"
8300;100;0.03;100;1346;"22_execution_dim_100_empty_0.03_"
9039;100;0.03;100;621;"23_execution_dim_100_empty_0.03_"
9657;100;0.03;100;36;"24_execution_dim_100_empty_0.03_"
7423;100;0.03;100;2189;"25_execution_dim_100_empty_0.03_"
8410;100;0.03;100;1225;"26_execution_dim_100_empty_0.03_"
9702;100;0.03;100;0;"27_execution_dim_100_empty_0.03_"
6724;100;0.03;100;2901;"28_execution_dim_100_empty_0.03_"
7823;100;0.03;100;1797;"29_execution_dim_100_empty_0.03_"
8515;100;0.03;100;1127;"30_execution_dim_100_empty_0.03_"
9692;100;0.03;100;6;"31_execution_dim_100_empty_0.03_"
8068;100;0.03;100;1556;"32_execution_dim_100_empty_0.03_"
9360;100;0.03;100;309;"33_execution_dim_100_empty_0.03_"
7550;100;0.03;100;2082;"34_execution_dim_100_empty_0.03_"
7499;100;0.03;100;2111;"35_execution_dim_100_empty_0.03_"
8149;100;0.03;100;1487;"36_execution_dim_100_empty_0.03_"
7268;100;0.03;100;2336;"37_execution_dim_100_empty_0.03_"
6619;100;0.03;100;3000;"38_execution_dim_100_empty_0.03_"
6402;100;0.03;100;3203;"39_execution_dim_100_empty_0.03_"
8719;100;0.03;100;925;"40_execution_dim_100_empty_0.03_"
6669;100;0.03;100;2948;"41_execution_dim_100_empty_0.03_"
7494;100;0.03;100;2117;"42_execution_dim_100_empty_0.03_"
6704;100;0.03;100;2916;"43_execution_dim_100_empty_0.03_"
6857;100;0.03;100;2750;"44_execution_dim_100_empty_0.03_"
7139;100;0.03;100;2466;"45_execution_dim_100_empty_0.03_"
8126;100;0.03;100;1500;"46_execution_dim_100_empty_0.03_"
9245;100;0.03;100;418;"47_execution_dim_100_empty_0.03_"
6939;100;0.03;100;2690;"48_execution_dim_100_empty_0.03_"
6791;100;0.03;100;2827;"49_execution_dim_100_empty_0.03_"
6063;100;0.03;100;3547;"50_execution_dim_100_empty_0.03_"
8237;100;0.04;100;1313;"1_execution_dim_100_empty_0.04_"
9583;100;0.04;100;21;"2_execution_dim_100_empty_0.04_"
6756;100;0.04;100;2760;"3_execution_dim_100_empty_0.04_"
6496;100;0.04;100;3033;"4_execution_dim_100_empty_0.04_"
7707;100;0.04;100;1835;"5_execution_dim_100_empty_0.04_"
8190;100;0.04;100;1351;"6_execution_dim_100_empty_0.04_"
8820;100;0.04;100;743;"7_execution_dim_100_empty_0.04_"
9061;100;0.04;100;508;"8_execution_dim_100_empty_0.04_"
8072;100;0.04;100;1476;"9_execution_dim_100_empty_0.04_"
9256;100;0.04;100;319;"10_execution_dim_100_empty_0.04_"
6890;100;0.04;100;2626;"11_execution_dim_100_empty_0.04_"
8624;100;0.04;100;929;"12_execution_dim_100_empty_0.04_"
7786;100;0.04;100;1751;"13_execution_dim_100_empty_0.04_"
8512;100;0.04;100;1041;"14_execution_dim_100_empty_0.04_"
9453;100;0.04;100;140;"15_execution_dim_100_empty_0.04_"
8856;100;0.04;100;703;"16_execution_dim_100_empty_0.04_"
7979;100;0.04;100;1564;"17_execution_dim_100_empty_0.04_"
8288;100;0.04;100;1264;"18_execution_dim_100_empty_0.04_"
6429;100;0.04;100;3087;"19_execution_dim_100_empty_0.04_"
8326;100;0.04;100;1228;"20_execution_dim_100_empty_0.04_"
8497;100;0.04;100;1050;"21_execution_dim_100_empty_0.04_"
9462;100;0.04;100;133;"22_execution_dim_100_empty_0.04_"
7520;100;0.04;100;2004;"23_execution_dim_100_empty_0.04_"
9393;100;0.04;100;193;"24_execution_dim_100_empty_0.04_"
8518;100;0.04;100;1038;"25_execution_dim_100_empty_0.04_"
8977;100;0.04;100;589;"26_execution_dim_100_empty_0.04_"
8822;100;0.04;100;743;"27_execution_dim_100_empty_0.04_"
7731;100;0.04;100;1798;"28_execution_dim_100_empty_0.04_"
8851;100;0.04;100;720;"29_execution_dim_100_empty_0.04_"
9321;100;0.04;100;267;"30_execution_dim_100_empty_0.04_"
7747;100;0.04;100;1796;"31_execution_dim_100_empty_0.04_"
6791;100;0.04;100;2749;"32_execution_dim_100_empty_0.04_"
9590;100;0.04;100;14;"33_execution_dim_100_empty_0.04_"
6664;100;0.04;100;2854;"34_execution_dim_100_empty_0.04_"
8729;100;0.04;100;825;"35_execution_dim_100_empty_0.04_"
6632;100;0.04;100;2904;"36_execution_dim_100_empty_0.04_"
9331;100;0.04;100;249;"37_execution_dim_100_empty_0.04_"
8905;100;0.04;100;657;"38_execution_dim_100_empty_0.04_"
8615;100;0.04;100;938;"39_execution_dim_100_empty_0.04_"
6910;100;0.04;100;2627;"40_execution_dim_100_empty_0.04_"
9511;100;0.04;100;86;"41_execution_dim_100_empty_0.04_"
7077;100;0.04;100;2445;"42_execution_dim_100_empty_0.04_"
7154;100;0.04;100;2380;"43_execution_dim_100_empty_0.04_"
7941;100;0.04;100;1597;"44_execution_dim_100_empty_0.04_"
8843;100;0.04;100;721;"45_execution_dim_100_empty_0.04_"
8666;100;0.04;100;887;"46_execution_dim_100_empty_0.04_"
7375;100;0.04;100;2152;"47_execution_dim_100_empty_0.04_"
8632;100;0.04;100;920;"48_execution_dim_100_empty_0.04_"
8746;100;0.04;100;809;"49_execution_dim_100_empty_0.04_"
7495;100;0.04;100;2045;"50_execution_dim_100_empty_0.04_"
7194;100;0.05;100;2231;"1_execution_dim_100_empty_0.05_"
9421;100;0.05;100;78;"2_execution_dim_100_empty_0.05_"
9019;100;0.05;100;460;"3_execution_dim_100_empty_0.05_"
7520;100;0.05;100;1916;"4_execution_dim_100_empty_0.05_"
8921;100;0.05;100;559;"5_execution_dim_100_empty_0.05_"
7909;100;0.05;100;1539;"6_execution_dim_100_empty_0.05_"
8236;100;0.05;100;1225;"7_execution_dim_100_empty_0.05_"
8323;100;0.05;100;1139;"8_execution_dim_100_empty_0.05_"
9423;100;0.05;100;79;"9_execution_dim_100_empty_0.05_"
8514;100;0.05;100;951;"10_execution_dim_100_empty_0.05_"
7095;100;0.05;100;2321;"11_execution_dim_100_empty_0.05_"
7279;100;0.05;100;2154;"12_execution_dim_100_empty_0.05_"
9213;100;0.05;100;270;"13_execution_dim_100_empty_0.05_"
7932;100;0.05;100;1523;"14_execution_dim_100_empty_0.05_"
7135;100;0.05;100;2287;"15_execution_dim_100_empty_0.05_"
9435;100;0.05;100;65;"16_execution_dim_100_empty_0.05_"
8358;100;0.05;100;1097;"17_execution_dim_100_empty_0.05_"
9500;100;0.05;100;11;"18_execution_dim_100_empty_0.05_"
8059;100;0.05;100;1387;"19_execution_dim_100_empty_0.05_"
7183;100;0.05;100;2235;"20_execution_dim_100_empty_0.05_"
9214;100;0.05;100;271;"21_execution_dim_100_empty_0.05_"
9369;100;0.05;100;126;"22_execution_dim_100_empty_0.05_"
8679;100;0.05;100;787;"23_execution_dim_100_empty_0.05_"
7525;100;0.05;100;1921;"24_execution_dim_100_empty_0.05_"
7416;100;0.05;100;2029;"25_execution_dim_100_empty_0.05_"
6416;100;0.05;100;3006;"26_execution_dim_100_empty_0.05_"
6540;100;0.05;100;2881;"27_execution_dim_100_empty_0.05_"
7697;100;0.05;100;1735;"28_execution_dim_100_empty_0.05_"
7007;100;0.05;100;2432;"29_execution_dim_100_empty_0.05_"
6576;100;0.05;100;2861;"30_execution_dim_100_empty_0.05_"
8539;100;0.05;100;927;"31_execution_dim_100_empty_0.05_"
8513;100;0.05;100;945;"32_execution_dim_100_empty_0.05_"
9187;100;0.05;100;295;"33_execution_dim_100_empty_0.05_"
7101;100;0.05;100;2321;"34_execution_dim_100_empty_0.05_"
9380;100;0.05;100;116;"35_execution_dim_100_empty_0.05_"
8704;100;0.05;100;759;"36_execution_dim_100_empty_0.05_"
9486;100;0.05;100;21;"37_execution_dim_100_empty_0.05_"
8427;100;0.05;100;1030;"38_execution_dim_100_empty_0.05_"
7489;100;0.05;100;1957;"39_execution_dim_100_empty_0.05_"
9104;100;0.05;100;383;"40_execution_dim_100_empty_0.05_"
9090;100;0.05;100;394;"41_execution_dim_100_empty_0.05_"
7613;100;0.05;100;1817;"42_execution_dim_100_empty_0.05_"
8773;100;0.05;100;698;"43_execution_dim_100_empty_0.05_"
8283;100;0.05;100;1165;"44_execution_dim_100_empty_0.05_"
7905;100;0.05;100;1539;"45_execution_dim_100_empty_0.05_"
9310;100;0.05;100;180;"46_execution_dim_100_empty_0.05_"
6611;100;0.05;100;2814;"47_execution_dim_100_empty_0.05_"
9289;100;0.05;100;206;"48_execution_dim_100_empty_0.05_"
9036;100;0.05;100;439;"49_execution_dim_100_empty_0.05_"
8451;100;0.05;100;1003;"50_execution_dim_100_empty_0.05_"
9215;100;0.06;100;189;"1_execution_dim_100_empty_0.06_"
7113;100;0.06;100;2221;"2_execution_dim_100_empty_0.06_"
8954;100;0.06;100;441;"3_execution_dim_100_empty_0.06_"
7632;100;0.06;100;1735;"4_execution_dim_100_empty_0.06_"
7842;100;0.06;100;1512;"5_execution_dim_100_empty_0.06_"
7316;100;0.06;100;2032;"6_execution_dim_100_empty_0.06_"
6982;100;0.06;100;2353;"7_execution_dim_100_empty_0.06_"
9045;100;0.06;100;357;"8_execution_dim_100_empty_0.06_"
6550;100;0.06;100;2785;"9_execution_dim_100_empty_0.06_"
8431;100;0.06;100;942;"10_execution_dim_100_empty_0.06_"
7110;100;0.06;100;2225;"11_execution_dim_100_empty_0.06_"
9008;100;0.06;100;380;"12_execution_dim_100_empty_0.06_"
7610;100;0.06;100;1734;"13_execution_dim_100_empty_0.06_"
6740;100;0.06;100;2591;"14_execution_dim_100_empty_0.06_"
7622;100;0.06;100;1721;"15_execution_dim_100_empty_0.06_"
8451;100;0.06;100;920;"16_execution_dim_100_empty_0.06_"
5159;100;0.06;100;4167;"17_execution_dim_100_empty_0.06_"
7770;100;0.06;100;1580;"18_execution_dim_100_empty_0.06_"
7836;100;0.06;100;1527;"19_execution_dim_100_empty_0.06_"
8377;100;0.06;100;996;"20_execution_dim_100_empty_0.06_"
7575;100;0.06;100;1777;"21_execution_dim_100_empty_0.06_"
7700;100;0.06;100;1664;"22_execution_dim_100_empty_0.06_"
6058;100;0.06;100;3292;"23_execution_dim_100_empty_0.06_"
9272;100;0.06;100;135;"24_execution_dim_100_empty_0.06_"
9241;100;0.06;100;165;"25_execution_dim_100_empty_0.06_"
5731;100;0.06;100;3604;"26_execution_dim_100_empty_0.06_"
8271;100;0.06;100;1103;"27_execution_dim_100_empty_0.06_"
7443;100;0.06;100;1902;"28_execution_dim_100_empty_0.06_"
8869;100;0.06;100;519;"29_execution_dim_100_empty_0.06_"
8463;100;0.06;100;910;"30_execution_dim_100_empty_0.06_"
7997;100;0.06;100;1369;"31_execution_dim_100_empty_0.06_"
9206;100;0.06;100;197;"32_execution_dim_100_empty_0.06_"
8378;100;0.06;100;1001;"33_execution_dim_100_empty_0.06_"
7175;100;0.06;100;2162;"34_execution_dim_100_empty_0.06_"
8029;100;0.06;100;1338;"35_execution_dim_100_empty_0.06_"
7016;100;0.06;100;2346;"36_execution_dim_100_empty_0.06_"
7151;100;0.06;100;2198;"37_execution_dim_100_empty_0.06_"
8401;100;0.06;100;971;"38_execution_dim_100_empty_0.06_"
5708;100;0.06;100;3629;"39_execution_dim_100_empty_0.06_"
7994;100;0.06;100;1369;"40_execution_dim_100_empty_0.06_"
9040;100;0.06;100;355;"41_execution_dim_100_empty_0.06_"
7247;100;0.06;100;2088;"42_execution_dim_100_empty_0.06_"
7212;100;0.06;100;2127;"43_execution_dim_100_empty_0.06_"
6708;100;0.06;100;2643;"44_execution_dim_100_empty_0.06_"
9181;100;0.06;100;218;"45_execution_dim_100_empty_0.06_"
7712;100;0.06;100;1639;"46_execution_dim_100_empty_0.06_"
8460;100;0.06;100;925;"47_execution_dim_100_empty_0.06_"
8330;100;0.06;100;1042;"48_execution_dim_100_empty_0.06_"
7013;100;0.06;100;2322;"49_execution_dim_100_empty_0.06_"
7224;100;0.06;100;2121;"50_execution_dim_100_empty_0.06_"
7679;100;0.07;100;1572;"1_execution_dim_100_empty_0.07_"
8852;100;0.07;100;452;"2_execution_dim_100_empty_0.07_"
7227;100;0.07;100;2011;"3_execution_dim_100_empty_0.07_"
7962;100;0.07;100;1309;"4_execution_dim_100_empty_0.07_"
8634;100;0.07;100;649;"5_execution_dim_100_empty_0.07_"
6657;100;0.07;100;2591;"6_execution_dim_100_empty_0.07_"
8451;100;0.07;100;830;"7_execution_dim_100_empty_0.07_"
8319;100;0.07;100;958;"8_execution_dim_100_empty_0.07_"
8324;100;0.07;100;945;"9_execution_dim_100_empty_0.07_"
7484;100;0.07;100;1773;"10_execution_dim_100_empty_0.07_"
6860;100;0.07;100;2379;"11_execution_dim_100_empty_0.07_"
6873;100;0.07;100;2368;"12_execution_dim_100_empty_0.07_"
8967;100;0.07;100;337;"13_execution_dim_100_empty_0.07_"
7836;100;0.07;100;1431;"14_execution_dim_100_empty_0.07_"
7866;100;0.07;100;1407;"15_execution_dim_100_empty_0.07_"
6771;100;0.07;100;2484;"16_execution_dim_100_empty_0.07_"
7964;100;0.07;100;1302;"17_execution_dim_100_empty_0.07_"
6955;100;0.07;100;2282;"18_execution_dim_100_empty_0.07_"
8945;100;0.07;100;359;"19_execution_dim_100_empty_0.07_"
7218;100;0.07;100;2027;"20_execution_dim_100_empty_0.07_"
8226;100;0.07;100;1044;"21_execution_dim_100_empty_0.07_"
5923;100;0.07;100;3318;"22_execution_dim_100_empty_0.07_"
9123;100;0.07;100;184;"23_execution_dim_100_empty_0.07_"
7073;100;0.07;100;2177;"24_execution_dim_100_empty_0.07_"
6547;100;0.07;100;2695;"25_execution_dim_100_empty_0.07_"
7557;100;0.07;100;1700;"26_execution_dim_100_empty_0.07_"
6957;100;0.07;100;2282;"27_execution_dim_100_empty_0.07_"
7257;100;0.07;100;2005;"28_execution_dim_100_empty_0.07_"
8282;100;0.07;100;996;"29_execution_dim_100_empty_0.07_"
8086;100;0.07;100;1188;"30_execution_dim_100_empty_0.07_"
7487;100;0.07;100;1765;"31_execution_dim_100_empty_0.07_"
8959;100;0.07;100;343;"32_execution_dim_100_empty_0.07_"
8643;100;0.07;100;645;"33_execution_dim_100_empty_0.07_"
8085;100;0.07;100;1198;"34_execution_dim_100_empty_0.07_"
6359;100;0.07;100;2894;"35_execution_dim_100_empty_0.07_"
7747;100;0.07;100;1522;"36_execution_dim_100_empty_0.07_"
9231;100;0.07;100;91;"37_execution_dim_100_empty_0.07_"
7670;100;0.07;100;1599;"38_execution_dim_100_empty_0.07_"
8596;100;0.07;100;695;"39_execution_dim_100_empty_0.07_"
8855;100;0.07;100;441;"40_execution_dim_100_empty_0.07_"
8945;100;0.07;100;358;"41_execution_dim_100_empty_0.07_"
8150;100;0.07;100;1135;"42_execution_dim_100_empty_0.07_"
6815;100;0.07;100;2454;"43_execution_dim_100_empty_0.07_"
8126;100;0.07;100;1147;"44_execution_dim_100_empty_0.07_"
8429;100;0.07;100;851;"45_execution_dim_100_empty_0.07_"
8636;100;0.07;100;651;"46_execution_dim_100_empty_0.07_"
7796;100;0.07;100;1468;"47_execution_dim_100_empty_0.07_"
8760;100;0.07;100;538;"48_execution_dim_100_empty_0.07_"
8087;100;0.07;100;1181;"49_execution_dim_100_empty_0.07_"
9268;100;0.07;100;55;"50_execution_dim_100_empty_0.07_"
7917;100;0.08;100;1275;"1_execution_dim_100_empty_0.08_"
6051;100;0.08;100;3096;"2_execution_dim_100_empty_0.08_"
6032;100;0.08;100;3126;"3_execution_dim_100_empty_0.08_"
8116;100;0.08;100;1065;"4_execution_dim_100_empty_0.08_"
7498;100;0.08;100;1677;"5_execution_dim_100_empty_0.08_"
8330;100;0.08;100;865;"6_execution_dim_100_empty_0.08_"
8739;100;0.08;100;466;"7_execution_dim_100_empty_0.08_"
8139;100;0.08;100;1055;"8_execution_dim_100_empty_0.08_"
7176;100;0.08;100;1996;"9_execution_dim_100_empty_0.08_"
8764;100;0.08;100;441;"10_execution_dim_100_empty_0.08_"
6537;100;0.08;100;2635;"11_execution_dim_100_empty_0.08_"
7593;100;0.08;100;1590;"12_execution_dim_100_empty_0.08_"
7408;100;0.08;100;1752;"13_execution_dim_100_empty_0.08_"
7824;100;0.08;100;1346;"14_execution_dim_100_empty_0.08_"
7055;100;0.08;100;2106;"15_execution_dim_100_empty_0.08_"
